0.05206628,0.05246107,0.051915589,0.051707337,0.051452649,0.051343222,0.051442186,0.051496613,0.051445205,0.051564917,0.051242516,0.051174461,0.051224877,0.051109752,0.050927235,0.050868878,0.050826968,0.050944407,0.050775746,0.050703412,0.050778588,0.050696732,0.050813647,0.050712158,0.050657027,0.050713336,0.050418044,0.05046519,0.050358411,0.050310253,0.050175844,0.050130612,0.049764253,0.049704799,0.049886408,0.049768427,0.049747397,0.049645839,0.049713715,0.050065545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.053334872,0.053483996,0.053037551,0.052721721,0.053077875,0.052904935,0.052749474,0.052568986,0.052456989,0.052136347,0.051926863,0.051931505,0.051766765,0.05175167,0.051342912,0.051227833,0.051034347,0.05067052,0.050387844,0.050243467,0.050095827,0.050029816,0.050044735,0.04984874,0.049643942,0.049384469,0.049257969,0.049130455,0.049025463,0.04901594,0.04923682,0.048471901,0.04861799,0.04862722,0.048045746,0.048028463,0.047793508,0.047824024,0.047908294,0.048027
0.019191747,0.019271958,0.019318831,0.019349551,0.019379012,0.019318498,0.019215797,0.019176834,0.019158908,0.019144447,0.019114499,0.019099148,0.01906648,0.019093768,0.019087937,0.019011322,0.018966414,0.01896124,0.018911762,0.018817901,0.018782712,0.018845244,0.018880617,0.018892429,0.01883548,0.018797701,0.018822092,0.018827701,0.018856123,0.018926146,0.019029566,0.019093726,0.019120789,0.019111848,0.019139155,0.019126042,0.01910296,0.019103356,0.019063734,0.019048233
0.269012618,0.262439366,0.262009847,0.265379963,0.267628163,0.267925483,0.267735425,0.269680409,0.268479304,0.269991968,0.269787644,0.270145487,0.270537288,0.271145163,0.27148669,0.270702551,0.26985001,0.26997232,0.27118717,0.270760301,0.270011739,0.270736468,0.269940456,0.269940909,0.268721792,0.269170788,0.2682681,0.267398532,0.267967841,0.267968715,0.2689906,0.268015883,0.268674302,0.268716316,0.268563374,0.268498777,0.266947953,0.266796365,0.266481788,0.265762338
0.013686902,0.013546327,0.013487866,0.013412739,0.013000455,0.013106429,0.012966567,0.012977455,0.013003146,0.014998815,0.014629626,0.014603069,0.014457107,0.014330334,0.014558218,0.014605056,0.014535361,0.014573724,0.015115164,0.014697123,0.015735925,0.015593382,0.015475109,0.015531252,0.01560984,0.015509985,0.015465649,0.015217923,0.013585044,0.01341888,0.013981203,0.01393278,0.01413239,0.013956867,0.013926796,0.013889283,0.013726621,0.013792499,0.013818109,0.01373776
0.024338214,0.024338208,0.024338216,0.024338215,0.029278049,0.030316449,0.030634574,0.030797625,0.0310482,0.030318233,0.030492104,0.030625281,0.030730833,0.030557109,0.030477194,0.0302916,0.030352634,0.030418094,0.030535279,0.028828367,0.028634765,0.029584275,0.033303514,0.031112465,0.031446662,0.031010718,0.031530679,0.032410612,0.032403743,0.03340189,0.033308084,0.033351895,0.033867555,0.033600185,0.033860786,0.033884093,0.033054755,0.033026374,0.03312705,0.033130572
